State_FIPS_Code,County_FIPS_Code,County,CHSI_State_Name,State,Poverty_%,Poverty,Population_Size,Min_Population_Size,Max_Population_Size,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Less_than_highschool_diploma,Highschool_diploma_only,college_associate_s_degree,Bachelor_degree_higher,adults_with_less_than_highschool,proper_adults_with_less_than_highschool,adults_highschool,proper_adults_highschool,adults_compl_associate_s_degree,proper_adults_compl_associate_s_degree,adults_bachelor_s_degree_higher,proper_adults_bachelor_s_degree_higher,total,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Median_Household_Income,Med_HH_Income_Percent_of_State_Total
37,83,Halifax,North Carolina,NC,22.1,12381.083,56023,54746,94031,13.2,2.1,41.6,53.9,3.5,0.6,1.1,8687,13302,10620,4401,23.5,23.5,35.9,35.9,28.7,28.7,11.9,11.9,100,21737,19186,2551,11.7,21254,19206,2048,9.6,20875,19022,1853,8.9,31674,68
37,85,Harnett,North Carolina,NC,15.2,15761.184,103692,56580,94249,8.5,1.1,74.3,22.4,0.9,1,8,11627,23301,26679,14351,15.3,15.3,30.7,30.7,35.1,35.1,18.9,18.9,100,49559,44997,4562,9.2,49298,45676,3622,7.3,50167,46788,3379,6.7,45380,97.4
37,87,Haywood,North Carolina,NC,13.3,7512.106,56482,53309,92614,17.5,2.5,97.1,1.4,0.6,0.4,1.7,5880,12573,14775,10361,13.5,13.5,28.8,28.8,33.9,33.9,23.8,23.8,100,27569,25428,2141,7.8,27264,25687,1577,5.8,27858,26404,1454,5.2,42812,91.9
37,89,Henderson,North Carolina,NC,11.4,11082.738,97217,53309,92614,18.5,3,95.2,3.1,0.3,0.7,7.9,9195,21438,26440,22491,11.6,11.6,26.9,26.9,33.2,33.2,28.3,28.3,100,49023,46006,3017,6.2,49439,46974,2465,5,50697,48299,2398,4.7,47286,101.5
37,91,Hertford,North Carolina,NC,19.5,4596.93,23574,9226,23786,12.9,1.8,35.5,62.3,1.3,0.6,1.8,3986,5348,5227,2439,23.4,23.42342342,31.5,31.53153153,30.7,30.73073073,14.3,14.31431431,99.9,9481,8594,887,9.4,9370,8679,691,7.4,9238,8584,654,7.1,30056,64.5
37,93,Hoke,North Carolina,NC,16.4,6726.624,41016,27640,49369,6.6,0.7,50.6,36.3,10.1,1.2,9.6,4830,8432,11827,5670,15.7,15.7,27.4,27.4,38.5,38.5,18.4,18.4,100,19714,17774,1940,9.8,19360,17749,1611,8.3,19339,17779,1560,8.1,44175,94.8
37,95,Hyde,North Carolina,NC,19.1,1033.883,5413,5148,12543,13.5,2.7,63.9,35.3,0.4,0.4,1.8,889,1638,1323,485,20.5,20.5,37.8,37.8,30.5,30.5,11.2,11.2,100,2154,1906,248,11.5,2194,1993,201,9.2,2178,1979,199,9.1,36891,79.2
37,97,Iredell,North Carolina,NC,10.2,14374.248,140924,119015,235272,11,1.4,84.7,12.8,0.3,1.5,4.8,14288,31103,36505,27494,13.1,13.1,28.4,28.4,33.4,33.4,25.1,25.1,100,79212,72609,6603,8.3,79783,74775,5008,6.3,81897,77411,4486,5.5,54026,115.9
37,99,Jackson,North Carolina,NC,15,5305.2,35368,29918,51327,12.2,1.6,85.6,2.3,10.5,0.6,2,3478,6948,7644,7495,13.6,13.6,27.2,27.2,29.9,29.9,29.3,29.3,100,18381,16780,1601,8.7,18339,17125,1214,6.6,18518,17389,1129,6.1,38130,81.8
37,101,Johnston,North Carolina,NC,12.6,18451.062,146437,113041,246124,8.2,1.1,82.1,16.2,0.5,0.6,10,18335,33996,38927,22840,16.1,16.1,29.8,29.8,34.1,34.1,20,20,100,84218,78292,5926,7,85704,80868,4836,5.6,88283,83732,4551,5.2,50055,107.4
37,103,Jones,North Carolina,NC,16,1649.76,10311,8756,21398,14.4,1.9,64.8,34.1,0.4,0.3,3.5,1184,2428,2699,1001,16.2,16.2,33.2,33.2,36.9,36.9,13.7,13.7,100,4528,4149,379,8.4,4480,4184,296,6.6,4547,4282,265,5.8,38928,83.5
37,105,Lee,North Carolina,NC,13.2,7352.928,55704,28447,55936,11.9,1.6,78,20.2,0.6,0.8,14.1,7200,10779,13023,7833,18.5,18.5,27.8,27.8,33.5,33.5,20.2,20.2,100,26007,23378,2629,10.1,24979,22945,2034,8.1,26005,24115,1890,7.3,46073,98.9
37,107,Lenoir,North Carolina,NC,17.1,9911.331,57961,54746,94031,13.7,1.8,57.8,41.2,0.2,0.5,4.2,7735,12916,14067,5589,19.2,19.2,32,32,34.9,34.9,13.9,13.9,100,28439,25976,2463,8.7,27807,25828,1979,7.1,27876,26086,1790,6.4,35991,77.2
37,109,Lincoln,North Carolina,NC,10.7,7474.057,69851,61758,99844,10.5,1.3,92.3,6.3,0.3,0.4,8.1,9402,16312,18370,10934,17.1,17.1,29.6,29.6,33.4,33.4,19.9,19.9,100,39770,36500,3270,8.2,39556,37128,2428,6.1,40637,38430,2207,5.4,49676,106.6
37,111,McDowell,North Carolina,NC,12.6,5443.326,43201,28666,49149,13,1.9,94.2,4,0.3,1,4.2,5984,11822,9662,4439,18.8,18.78121878,37.1,37.06293706,30.3,30.26973027,13.9,13.88611389,100.1,20405,18583,1822,8.9,20798,19464,1334,6.4,21325,20145,1180,5.5,37881,81.3
37,113,Macon,North Carolina,NC,13.1,4211.388,32148,28892,46496,19.6,3.2,96.9,1.6,0.4,0.6,2.3,3623,7512,8475,5656,14.3,14.31431431,29.7,29.72972973,33.5,33.53353353,22.4,22.42242242,99.9,15166,13786,1380,9.1,15012,14023,989,6.6,15168,14235,933,6.2,37884,81.3
37,115,Madison,North Carolina,NC,15.2,3078.912,20256,9340,25391,14.3,2.3,98,1,0.3,0.4,1.6,2896,4796,4044,2990,19.7,19.68031968,32.6,32.56743257,27.5,27.47252747,20.3,20.27972028,100.1,9479,8710,769,8.1,9400,8819,581,6.2,9613,9068,545,5.7,38445,82.5
37,117,Martin,North Carolina,NC,18.5,4558.955,24643,26383,48687,14.2,2,54.3,44.8,0.4,0.4,2.3,3168,6094,5511,2183,18.7,18.7,35.9,35.9,32.5,32.5,12.9,12.9,100,10080,9030,1050,10.4,9867,9099,768,7.8,9731,8981,750,7.7,35930,77.1
37,119,Mecklenburg,North Carolina,NC,12,95564.64,796372,550521,928032,7.4,1,64.8,29.8,0.4,3.9,8.9,69671,122082,179392,263715,11,11,19.2,19.2,28.3,28.3,41.5,41.5,100,535665,495615,40050,7.5,546812,514199,32613,6,562314,532171,30143,5.4,59049,126.7
37,121,Mitchell,North Carolina,NC,14.1,2225.544,15784,10534,24055,16.9,2.2,98.5,0.4,0.6,0.2,2.9,2115,3904,3408,1846,18.8,18.8,34.6,34.6,30.2,30.2,16.4,16.4,100,6662,5934,728,10.9,6531,6029,502,7.7,6335,5896,439,6.9,36795,79
37,123,Montgomery,North Carolina,NC,15.5,4234.91,27322,8134,24778,11.7,1.7,77.4,19.7,0.7,1.8,14.1,4854,5476,5868,2834,25.5,25.5,28.8,28.8,30.8,30.8,14.9,14.9,100,11668,10706,962,8.2,11467,10738,729,6.4,11683,11018,665,5.7,38530,82.7
37,125,Moore,North Carolina,NC,12.2,9965.57,81685,53309,92614,18.5,2.9,82.8,14.9,0.8,0.7,5,6544,16806,21078,20925,10,10,25.7,25.7,32.3,32.3,32,32,100,37838,34913,2925,7.7,38143,35820,2323,6.1,38190,35970,2220,5.8,51650,110.8
37,127,Nash,North Carolina,NC,14.2,12975.676,91378,63024,109206,11.6,1.6,61.7,36.4,0.6,0.7,4.2,10333,22378,20008,11900,16,16,34.6,34.6,31,31,18.4,18.4,100,45224,40564,4660,10.3,44163,40655,3508,7.9,43937,40716,3221,7.3,43348,93
37,129,New Hanover,North Carolina,NC,13.4,24060.102,179553,113041,246124,11.6,1.6,81.2,16.3,0.4,1.1,2.7,12357,31294,45068,52493,8.8,8.791208791,22.2,22.17782218,31.9,31.86813187,37.2,37.16283716,100.1,109311,101089,8222,7.5,110349,103832,6517,5.9,113185,107131,6054,5.3,49905,107.1
37,131,Northampton,North Carolina,NC,20.2,4339.566,21483,12238,24640,15.9,2.4,40.2,58.9,0.4,0.3,0.8,3910,5352,4337,1705,25.5,25.52552553,35,35.03503504,28.3,28.32832833,11.1,11.11111111,99.9,8150,7340,810,9.9,7940,7304,636,8,7849,7250,599,7.6,32063,68.8
37,133,Onslow,North Carolina,NC,16.7,25457.48,152440,111380,231954,6.8,0.6,75.8,17.8,0.9,2.2,6.3,9336,27684,41337,17677,9.7,9.70970971,28.8,28.82882883,43,43.04304304,18.4,18.41841842,99.9,63891,59419,4472,7,63911,60036,3875,6.1,63959,60103,3856,6,47201,101.3
37,135,Orange,North Carolina,NC,11.6,13732.776,118386,119015,235272,8.1,1.2,79,13.3,0.5,5.7,5.1,6721,13097,16707,46884,8.1,8.1,15.7,15.7,20,20,56.2,56.2,100,72619,68785,3834,5.3,72558,69201,3357,4.6,74172,70757,3415,4.6,60304,129.4
37,137,Pamlico,North Carolina,NC,15.5,1973.925,12735,9340,25391,17.7,2.3,75.8,23,0.6,0.5,1.4,1312,3134,3440,1959,13.3,13.31331331,31.8,31.83183183,34.9,34.93493493,19.9,19.91991992,99.9,5318,4873,445,8.4,5293,4943,350,6.6,5366,5041,325,6.1,43097,92.5
37,139,Pasquotank,North Carolina,NC,16.6,6352.82,38270,27274,46428,11.1,1.9,57.9,39.5,0.4,1.2,1.8,4240,7778,9483,5020,16,16,29.3,29.3,35.8,35.8,18.9,18.9,100,17648,15956,1692,9.6,17260,15875,1385,8,17402,16118,1284,7.4,44596,95.7
37,141,Pender,North Carolina,NC,14.1,6546.489,46429,29918,51327,12.9,1.5,78,20.7,0.5,0.3,4.6,5320,11917,12354,8152,14.1,14.1,31.6,31.6,32.7,32.7,21.6,21.6,100,24975,22729,2246,9,25266,23481,1785,7.1,25825,24250,1575,6.1,45453,97.5
37,143,Perquimans,North Carolina,NC,15.7,1896.56,12080,12238,24640,16.5,2.7,74.2,25.2,0.1,0.2,0.7,1579,3614,2993,1638,16.1,16.08391608,36.8,36.76323676,30.5,30.46953047,16.7,16.68331668,100.1,5213,4717,496,9.5,5094,4700,394,7.7,5153,4786,367,7.1,41328,88.7
37,145,Person,North Carolina,NC,12.5,4652.125,37217,29009,53844,11.5,1.6,70.4,28.3,0.6,0.2,2.4,4688,9903,8959,3830,17.1,17.1,36.2,36.2,32.7,32.7,14,14,100,18279,16445,1834,10,17910,16525,1385,7.7,18132,16911,1221,6.7,45841,98.4
37,147,Pitt,North Carolina,NC,17.5,24949.75,142570,125339,247571,8.4,1.3,63.4,34.1,0.3,1.2,4.1,13375,25649,33586,29396,13.1,13.11311311,25.1,25.12512513,32.9,32.93293293,28.8,28.82882883,99.9,87461,80439,7022,8,87308,81718,5590,6.4,87628,82289,5339,6.1,41765,89.6
37,149,Polk,North Carolina,NC,10.2,1951.668,19134,13849,23507,18.6,4.4,93.3,5.6,0.3,0.3,3.2,1774,4356,4590,4603,11.6,11.6,28.4,28.4,30,30,30,30,100,8649,8082,567,6.6,8398,7953,445,5.3,8699,8254,445,5.1,45464,97.6
37,151,Randolph,North Carolina,NC,11,15220.37,138367,119015,235272,11.1,1.5,92.3,5.6,0.5,0.8,9.3,20239,34138,28699,13664,20.9,20.9,35.3,35.3,29.7,29.7,14.1,14.1,100,67790,61959,5831,8.6,66489,62181,4308,6.5,67250,63445,3805,5.7,41770,89.6
37,153,Richmond,North Carolina,NC,18.6,8701.266,46781,27640,49369,12,1.6,65.5,30.9,1.9,0.8,3.9,5964,11285,9523,4031,19.4,19.4,36.6,36.6,30.9,30.9,13.1,13.1,100,17639,15601,2038,11.6,17140,15632,1508,8.8,17220,15861,1359,7.9,34665,74.4
37,155,Robeson,North Carolina,NC,22.4,28579.264,127586,125339,247571,9.1,1,35.5,24.3,38.5,0.6,7.3,22820,27488,23556,10487,27.1,27.1,32.6,32.6,27.9,27.9,12.4,12.4,100,52079,45938,6141,11.8,51113,46303,4810,9.4,51630,47265,4365,8.5,30414,65.3
37,157,Rockingham,North Carolina,NC,12.9,11947.206,92614,53309,92614,13.1,2,79.1,19.6,0.3,0.4,4.4,13585,23433,19853,8594,20.8,20.8,35.8,35.8,30.3,30.3,13.1,13.1,100,42056,38001,4055,9.6,41045,37985,3060,7.5,41484,38751,2733,6.6,39606,85
37,159,Rowan,North Carolina,NC,12.1,16346.979,135099,118395,277035,11.8,2,82.2,15.8,0.4,0.9,5.6,16907,30623,29963,16124,18.1,18.1,32.7,32.7,32,32,17.2,17.2,100,62656,56864,5792,9.2,62304,57925,4379,7,63805,59963,3842,6,44973,96.5
37,161,Rutherford,North Carolina,NC,15.2,9693.192,63771,53309,92614,13.9,2.2,87.5,11.2,0.3,0.4,2.2,8792,14971,15777,7776,18.6,18.61861862,31.6,31.63163163,33.3,33.33333333,16.4,16.41641642,99.9,25901,23023,2878,11.1,25439,23273,2166,8.5,25046,23083,1963,7.8,35629,76.5
37,163,Sampson,North Carolina,NC,16.9,10657.647,63063,56580,94249,11.2,1.5,67.5,28.9,1.8,1.1,14.9,10967,14330,12027,5150,25.8,25.82582583,33.7,33.73373373,28.3,28.32832833,12.1,12.11211211,99.9,29579,27218,2361,8,29580,27685,1895,6.4,29549,27789,1760,6,33876,72.7
37,165,Scotland,North Carolina,NC,18.8,6989.84,37180,27274,46428,10,1.2,50.2,38.2,9.8,0.6,1.2,5248,8269,6582,3557,22.2,22.2,35,35,27.8,27.8,15,15,100,12237,10403,1834,15,11987,10561,1426,11.9,11889,10618,1271,10.7,32782,70.4
37,167,Stanly,North Carolina,NC,12.4,7311.536,58964,53309,92614,12.6,1.8,86,11.6,0.3,1.7,3.1,7647,13819,13552,6490,18.4,18.41841842,33.3,33.33333333,32.6,32.63263263,15.6,15.61561562,99.9,28817,26476,2341,8.1,28499,26787,1712,6,28779,27241,1538,5.3,41921,90
37,169,Stokes,North Carolina,NC,11,5044.38,45858,33417,45858,12.2,1.5,94.2,4.9,0.3,0.3,2.1,6519,12859,9560,4540,19.5,19.48051948,38.4,38.36163836,28.6,28.57142857,13.6,13.58641359,100.1,22117,20397,1720,7.8,21736,20432,1304,6,21991,20803,1188,5.4,45065,96.7
37,171,Surry,North Carolina,NC,14.3,10381.943,72601,53309,92614,13.8,2.2,94.8,4,0.3,0.5,8.5,12249,15381,15604,7759,24,24,30.2,30.2,30.6,30.6,15.2,15.2,100,33216,30466,2750,8.3,32966,30944,2022,6.1,33341,31519,1822,5.5,37915,81.4
37,173,Swain,North Carolina,NC,15.5,2040.885,13167,9226,23786,14.3,1.7,68.2,2.4,27.3,0.3,1.8,1768,3083,3320,1481,18.3,18.31831832,31.9,31.93193193,34.4,34.43443443,15.3,15.31531532,99.9,6585,5773,812,12.3,6478,5896,582,9,6675,6151,524,7.9,34788,74.7
37,175,Transylvania,North Carolina,NC,12.2,3614.372,29626,28666,49149,20.3,3,93.7,4.6,0.3,0.6,1.1,2736,6934,7681,7094,11.2,11.2,28.4,28.4,31.4,31.4,29,29,100,13375,12389,986,7.4,13330,12554,776,5.8,13503,12759,744,5.5,44490,95.5
37,177,Tyrrell,North Carolina,NC,21.9,910.383,4157,5148,12543,12.6,2.5,59.5,38.6,0.2,1.4,6.4,902,1220,705,246,29.4,29.4,39.7,39.7,22.9,22.9,8,8,100,1559,1358,201,12.9,1551,1397,154,9.9,1580,1432,148,9.4,32773,70.3
37,179,Union,North Carolina,NC,9.3,15152.397,162929,126158,268187,7.5,0.9,85.6,11.9,0.5,1.2,8.7,14800,34601,39316,42270,11.3,11.3,26.4,26.4,30,30,32.3,32.3,100,105420,98537,6883,6.5,108578,102900,5678,5.2,111919,106521,5398,4.8,64381,138.2
37,181,Vance,North Carolina,NC,19.3,8447.803,43771,27274,46428,11.1,1.3,48.9,50.1,0.2,0.5,5.6,6684,10817,8398,3752,22.5,22.5,36.5,36.5,28.3,28.3,12.7,12.7,100,18089,16019,2070,11.4,18029,16352,1677,9.3,18105,16548,1557,8.6,33609,72.1
37,183,Wake,North Carolina,NC,8.7,65146.905,748815,596666,940807,6.8,0.8,73.2,20.6,0.4,4.4,7.3,50117,103836,166077,298663,8.1,8.1,16.8,16.8,26.8,26.8,48.3,48.3,100,510088,479584,30504,6,522518,497015,25503,4.9,539432,514344,25088,4.7,66950,143.7
37,185,Warren,North Carolina,NC,19.5,3847.155,19729,12238,24640,15.3,2.3,39.9,54.7,4.8,0.2,2.2,3365,5122,4065,2251,22.7,22.7,34.6,34.6,27.5,27.5,15.2,15.2,100,7289,6494,795,10.9,7211,6572,639,8.9,7245,6639,606,8.4,33869,72.7
37,187,Washington,North Carolina,NC,19.7,2616.554,13282,13083,24466,14.2,2,48.8,50.2,0,0.6,2.7,1948,3352,2653,836,22.2,22.2,38.1,38.1,30.2,30.2,9.5,9.5,100,5291,4635,656,12.4,5036,4553,483,9.6,4986,4546,440,8.8,32867,70.5
37,189,Watauga,North Carolina,NC,14.7,6243.384,42472,29918,51327,10.6,1.5,96.4,1.9,0.3,0.9,1.8,3362,5814,8588,10898,11.7,11.7,20.3,20.3,30,30,38,38,100,26896,25185,1711,6.4,26989,25596,1393,5.2,27500,26149,1351,4.9,41942,90
37,191,Wayne,North Carolina,NC,15,17167.2,114448,111380,231954,11.1,1.1,64.4,33.3,0.5,0.8,6.5,14428,24032,28644,13953,17.8,17.81781782,29.6,29.62962963,35.3,35.33533534,17.2,17.21721722,99.9,54653,50422,4231,7.7,53765,50336,3429,6.4,53947,50656,3291,6.1,36890,79.2
37,193,Wilkes,North Carolina,NC,13.6,9165.04,67390,53919,98288,13.2,1.9,94.3,4.2,0.2,0.8,4.5,12532,15927,14064,6309,25.7,25.7,32.6,32.6,28.8,28.8,12.9,12.9,100,29879,27225,2654,8.9,29488,27549,1939,6.6,29614,27917,1697,5.7,33398,71.7
37,195,Wilson,North Carolina,NC,16.7,12738.927,76281,54746,94031,11.6,1.5,58.9,39.5,0.3,0.7,8,11398,17936,15271,10041,20.9,20.9,32.8,32.8,27.9,27.9,18.4,18.4,100,38085,33630,4455,11.7,37586,34032,3554,9.5,36646,33142,3504,9.6,39268,84.3
37,197,Yadkin,North Carolina,NC,11.3,4256.484,37668,28191,56200,12.8,1.8,95.6,3.6,0.2,0.3,8.5,5756,9388,7886,3447,21.7,21.7,35.5,35.5,29.8,29.8,13,13,100,17831,16465,1366,7.7,17493,16507,986,5.6,17709,16825,884,5,40801,87.6
37,199,Yancey,North Carolina,NC,15.6,2839.356,18201,12646,25965,16.2,2.5,98.3,1,0.4,0.2,4.4,2174,4328,4057,2431,16.7,16.71671672,33.3,33.33333333,31.2,31.23123123,18.7,18.71871872,99.9,7815,7076,739,9.5,7502,6998,504,6.7,7434,6992,442,5.9,35974,77.2
38,1,Adams,North Dakota,ND,10,243.3,2433,1935,7721,20.7,5.9,98.2,1.1,0.3,0.4,0.3,88,651,614,425,4.9,4.904904905,36.6,36.63663664,34.5,34.53453453,23.9,23.92392392,99.9,1112,1084,28,2.5,1116,1086,30,2.7,1116,1084,32,2.9,45710,75.9
38,3,Barnes,North Dakota,ND,10.3,1140.725,11075,3810,15896,15.4,4.6,97.8,0.8,0.8,0.3,0.7,792,2496,2537,1873,10.3,10.3,32.4,32.4,33,33,24.3,24.3,100,5719,5537,182,3.2,5613,5439,174,3.1,5648,5469,179,3.2,52376,87
38,5,Benson,North Dakota,ND,22.5,1574.775,6999,1644,9259,10.1,2.2,48.1,0.1,51.2,0.2,2.4,663,1347,1372,482,17.2,17.18281718,34.9,34.86513487,35.5,35.46453546,12.5,12.48751249,100.1,2551,2358,193,7.6,2522,2357,165,6.5,2499,2386,113,4.5,39342,65.3
38,7,Billings,North Dakota,ND,11,89.43,813,1303,12284,10.7,2.6,99.5,0,0.1,0,0.5,60,252,205,125,9.3,9.3,39.3,39.3,31.9,31.9,19.5,19.5,100,476,462,14,2.9,492,478,14,2.8,472,458,14,3,75096,124.7
38,9,Bottineau,North Dakota,ND,10.5,707.805,6741,1935,7721,16.5,4.2,96.9,0.3,1.8,0.5,0.6,532,1445,1875,842,11.3,11.31131131,30.8,30.83083083,39.9,39.93993994,17.9,17.91791792,99.9,3264,3138,126,3.9,3268,3156,112,3.4,3251,3112,139,4.3,56965,94.6
38,11,Bowman,North Dakota,ND,8.4,256.032,3048,1935,7721,18.8,3.8,99.5,0,0.2,0,0.7,253,756,784,449,11.3,11.3,33.7,33.7,35,35,20,20,100,2001,1961,40,2,1899,1865,34,1.8,1851,1817,34,1.8,60946,101.2
38,13,Burke,North Dakota,ND,10.6,215.392,2032,1935,7721,19.1,4.7,99.3,0.3,0.2,0.1,0.6,177,477,513,265,12.4,12.4,33.3,33.3,35.8,35.8,18.5,18.5,100,1389,1359,30,2.2,1303,1269,34,2.6,1176,1138,38,3.2,62875,104.4
38,15,Burleigh,North Dakota,ND,8.5,6274.53,73818,61758,99844,10.8,2.1,94.4,0.3,3.9,0.5,0.8,3663,14220,20612,19298,6.3,6.3,24.6,24.6,35.7,35.7,33.4,33.4,100,47403,46228,1175,2.5,47589,46422,1167,2.5,48739,47598,1141,2.3,66734,110.8
38,17,Cass,North Dakota,ND,8.7,11398.653,131019,119015,235272,8.1,1.6,95.2,1.3,1.2,1.2,1.5,5096,19889,36419,36669,5.2,5.2,20.3,20.3,37.1,37.1,37.4,37.4,100,91467,88954,2513,2.7,92918,90656,2262,2.4,95023,92932,2091,2.2,53755,89.3
38,19,Cavalier,North Dakota,ND,9.6,415.68,4330,1935,7721,20.7,4.2,98.8,0.2,0.5,0.1,0.7,329,773,1266,557,11.2,11.21121121,26.4,26.42642643,43.3,43.34334334,19,19.01901902,99.9,2080,2011,69,3.3,2059,1999,60,2.9,2077,2020,57,2.7,54057,89.8
38,21,Dickey,North Dakota,ND,12.5,685.875,5487,1372,11551,16.8,4.2,97.8,0.1,0.6,0.9,2.3,458,1099,1115,889,12.9,12.88711289,30.9,30.86913087,31.3,31.26873127,25,24.97502498,100.1,2665,2603,62,2.3,2596,2543,53,2,2572,2525,47,1.8,51817,86
38,23,Divide,North Dakota,ND,10.1,217.049,2149,1935,7721,22.1,5.3,99.1,0,0.2,0.7,0.8,177,601,604,419,9.8,9.8,33.4,33.4,33.5,33.5,23.3,23.3,100,1776,1751,25,1.4,1878,1850,28,1.5,1839,1806,33,1.8,67344,111.8
38,25,Dunn,North Dakota,ND,12.2,419.924,3442,1218,9524,14.2,3,86.8,0.1,12.9,0.2,1.1,239,989,1001,534,8.7,8.7,35.8,35.8,36.2,36.2,19.3,19.3,100,4113,4055,58,1.4,4308,4254,54,1.3,4046,3970,76,1.9,72018,119.6
38,27,Eddy,North Dakota,ND,9.5,249.47,2626,1935,7721,20.9,4.6,95.8,0.1,3.7,0.2,1,232,526,633,345,13.4,13.38661339,30.3,30.26973027,36.5,36.46353646,19.9,19.88011988,100.1,1274,1197,77,6,1295,1223,72,5.6,1293,1233,60,4.6,47596,79
38,29,Emmons,North Dakota,ND,13.1,503.695,3845,1372,11551,23,5.2,99.4,0.1,0.1,0.4,1.5,421,864,844,371,16.8,16.8,34.6,34.6,33.8,33.8,14.8,14.8,100,1593,1508,85,5.3,1566,1478,88,5.6,1558,1481,77,4.9,44282,73.5
38,31,Foster,North Dakota,ND,8.4,300.72,3580,1935,7721,19,2.9,99.1,0.1,0.5,0,0.9,288,753,891,483,11.9,11.9,31.2,31.2,36.9,36.9,20,20,100,1636,1580,56,3.4,1637,1587,50,3.1,1631,1584,47,2.9,54593,90.6
38,33,Golden Valley,North Dakota,ND,12.4,215.636,1739,1573,10784,16.2,6.4,98.4,0.2,0.9,0.1,1.2,106,306,537,269,8.7,8.7,25.1,25.1,44.1,44.1,22.1,22.1,100,974,952,22,2.3,978,958,20,2,978,956,22,2.2,53420,88.7
38,35,Grand Forks,North Dakota,ND,11,7253.4,65940,53919,98288,8.1,1.7,93.1,1.3,2.7,1.3,2.3,2885,9494,13890,12727,7.4,7.407407407,24.3,24.32432432,35.6,35.63563564,32.6,32.63263263,99.9,37261,36131,1130,3,37089,36056,1033,2.8,37400,36501,899,2.4,50435,83.7
38,37,Grant,North Dakota,ND,16.4,428.86,2615,1518,12815,19.6,5.4,97.9,0,1.6,0.3,1.1,225,694,582,311,12.4,12.4,38.3,38.3,32.1,32.1,17.2,17.2,100,1277,1240,37,2.9,1301,1265,36,2.8,1325,1284,41,3.1,39679,65.9
38,39,Griggs,North Dakota,ND,9.8,244.706,2497,1935,7721,19.8,5,99.4,0,0.4,0.2,0.6,235,609,636,334,13,12.98701299,33.6,33.56643357,35.1,35.06493506,18.4,18.38161838,100.1,1204,1176,28,2.3,1188,1160,28,2.4,1162,1135,27,2.3,51192,85
38,41,Hettinger,North Dakota,ND,11.3,280.918,2486,1372,11551,21.3,4.1,98.4,0.2,1.2,0.2,0.3,236,678,663,301,12.6,12.6,36.1,36.1,35.3,35.3,16,16,100,1481,1442,39,2.6,1542,1510,32,2.1,1554,1516,38,2.4,50038,83.1
38,43,Kidder,North Dakota,ND,12.3,305.163,2481,1372,11551,19.3,4.3,99.5,0.2,0.2,0.1,1.5,251,546,669,345,13.9,13.9,30.1,30.1,36.9,36.9,19.1,19.1,100,1257,1198,59,4.7,1283,1233,50,3.9,1358,1309,49,3.6,46923,77.9
38,45,LaMoure,North Dakota,ND,10.5,460.32,4384,1935,7721,19.7,4.9,99.5,0.1,0.2,0.1,0.5,376,944,1041,669,12.4,12.38761239,31.2,31.16883117,34.4,34.36563437,22.1,22.07792208,100.1,2241,2190,51,2.3,2266,2211,55,2.4,2289,2233,56,2.4,53721,89.2
38,47,Logan,North Dakota,ND,11.6,238.844,2059,1372,11551,23,5.3,98.9,0.1,0.1,0.4,0.8,282,548,421,204,19.4,19.4,37.7,37.7,28.9,28.9,14,14,100,919,891,28,3,930,903,27,2.9,958,932,26,2.7,44696,74.2
38,49,McHenry,North Dakota,ND,13.3,732.963,5511,1372,11551,16.2,5.3,99,0.2,0.5,0,0.8,477,1491,1444,635,11.8,11.8,36.8,36.8,35.7,35.7,15.7,15.7,100,3296,3159,137,4.2,3313,3175,138,4.2,3290,3153,137,4.2,48887,81.2
38,51,McIntosh,North Dakota,ND,13.2,397.716,3013,1372,11551,27.5,7.2,99.2,0,0.1,0.4,1,515,642,630,396,23.6,23.6,29.4,29.4,28.9,28.9,18.1,18.1,100,1252,1214,38,3,1250,1213,37,3,1265,1226,39,3.1,40258,66.8
38,53,McKenzie,North Dakota,ND,13.7,766.378,5594,577,9328,12.1,3.1,76.9,0.3,22,0.2,1.1,516,1626,2018,1114,9.8,9.8,30.8,30.8,38.3,38.3,21.1,21.1,100,7571,7458,113,1.5,9218,9078,140,1.5,9172,8960,212,2.3,81209,134.8
38,55,McLean,North Dakota,ND,11.6,998.064,8604,1573,10784,15.8,4.4,92.6,0,6.2,0.2,1.5,676,2325,2642,1202,9.9,9.89010989,34,33.96603397,38.6,38.56143856,17.6,17.58241758,100.1,4830,4628,202,4.2,4904,4708,196,4,4918,4739,179,3.6,56616,94
38,57,Mercer,North Dakota,ND,7.4,618.936,8364,7467,25734,12.5,2.5,95.9,0,2.6,0.7,0.6,640,1873,2459,1226,10.3,10.3,30.2,30.2,39.7,39.7,19.8,19.8,100,4175,3983,192,4.6,4161,3997,164,3.9,4257,4080,177,4.2,74047,122.9
38,59,Morton,North Dakota,ND,9.5,2425.16,25528,8613,28411,12.2,2.3,95.1,0.2,2.9,0.5,0.9,1782,5762,7067,4947,9.1,9.1,29.5,29.5,36.1,36.1,25.3,25.3,100,15801,15279,522,3.3,16006,15481,525,3.3,16361,15870,491,3,54637,90.7
